amp1,x01,w1,y0
12.8,492.65,16.02,0.03
11.24,493.69,16.78,-0.01
7.67,491.48,17.26,-0.08
6.13,490.78,16.74,-0.3
7.25,492.18,17.63,0.16
11.18,496.99,17.09,-0.07
17.28,502.4,19.0,-0.16
27.74,503.9,19.39,-0.02
32.14,503.32,19.53,-0.18
17.54,500.54,19.49,0.2
13.75,496.92,17.81,-0.14
21.16,497.87,16.49,-0.2
22.31,497.7,16.92,0.1
18.68,496.64,16.3,0.0
21.47,493.92,15.5,0.07
22.58,492.67,14.39,0.04
18.08,493.09,14.92,0.07
12.08,493.91,15.93,-0.18
8.02,497.59,19.06,-0.04
10.28,498.57,18.26,-0.08
9.97,498.72,18.12,0.03
6.24,496.65,18.4,-0.13
5.48,497.91,19.13,-0.38
7.0,495.0,16.99,-0.09
10.68,495.32,17.38,-0.0
14.13,496.42,16.95,-0.35
17.35,493.93,15.68,0.02
19.11,493.45,15.4,-0.2
15.13,495.13,16.37,0.11
11.19,497.37,16.9,-0.04
6.04,496.88,17.31,-0.03
3.18,493.77,17.6,-0.07
4.45,489.41,15.06,-0.04
8.46,493.51,15.15,-0.12
15.23,495.46,15.37,0.11
20.1,498.3,15.81,0.15
15.87,498.23,15.69,0.0
12.75,496.36,15.79,0.04
14.39,493.38,13.36,0.03
14.72,493.99,14.24,0.07
13.68,496.53,15.99,-0.2
17.57,495.99,16.19,0.36
22.63,496.88,15.16,-0.01
19.54,497.55,15.83,0.31
15.72,499.27,18.69,-0.13
14.34,500.06,19.39,-0.15
13.84,499.3,17.52,0.0
12.04,496.94,16.01,0.24
12.91,496.83,15.19,-0.03
15.41,495.9,12.93,0.16
16.79,494.82,11.87,-0.04
9.73,493.28,13.49,-0.09
6.88,494.11,14.48,-0.16
4.72,492.47,15.73,-0.27
3.43,491.43,16.37,0.06
5.44,491.69,15.13,-0.02
7.48,493.24,15.57,-0.01
5.97,492.33,15.75,-0.1
7.06,493.48,13.72,-0.22
7.1,491.8,15.47,-0.23
5.13,493.13,16.49,-0.13
7.38,493.09,17.19,-0.02
10.92,494.48,16.25,-0.24
11.19,492.03,15.08,0.12
7.8,492.73,15.44,0.02
10.38,494.34,15.5,-0.05
14.41,493.14,14.69,-0.09
15.5,492.59,13.44,0.12
9.95,493.41,15.87,0.01
8.13,492.52,15.82,0.04
6.77,494.13,18.61,-0.16
44.28,496.23,12.17,0.04
47.07,495.92,12.13,0.14
23.85,495.27,13.6,-0.03
10.52,494.08,15.48,-0.03
7.91,496.68,18.54,-0.1
9.38,499.0,17.91,-0.06
8.32,499.42,17.16,0.01
3.56,495.66,17.33,-0.12
2.47,487.06,13.72,-0.21
2.98,488.0,16.23,-0.02
5.86,488.79,16.04,-0.22
10.16,491.46,15.28,-0.05
13.24,494.47,16.78,-0.15
15.53,497.0,17.08,0.01
17.42,498.09,17.16,0.02
15.04,497.98,18.83,-0.05
13.61,499.33,20.12,-0.03
15.2,499.46,18.27,-0.13
17.27,503.13,19.43,-0.06
19.76,503.23,19.81,-0.31
18.56,498.25,19.17,-0.03
16.12,494.49,16.26,-0.03
11.59,491.41,13.49,-0.11
6.58,493.22,17.83,-0.07
9.66,493.61,15.58,-0.19
14.78,493.52,14.21,0.09
22.6,493.14,13.74,-0.01
25.28,494.65,14.85,-0.1
22.12,494.94,15.37,0.04
17.86,493.48,15.16,-0.02
12.54,494.42,16.87,-0.19
10.15,493.34,17.15,-0.12
10.55,491.4,15.56,0.08
11.04,494.2,15.84,0.08
15.83,499.39,18.37,0.06
24.61,502.51,18.51,-0.1
26.03,504.18,19.15,-0.18
22.72,503.23,19.51,-0.12
12.1,498.44,20.06,-0.09
12.98,491.73,14.62,-0.15
14.98,493.6,15.14,-0.03
16.63,495.45,15.87,-0.06
12.64,495.89,17.06,-0.05
11.29,490.88,14.61,-0.12
15.81,490.35,13.04,0.17
17.13,491.07,13.93,0.15
10.03,491.12,14.65,0.06
5.17,493.86,17.03,-0.07
6.58,496.02,18.39,-0.18
9.48,498.05,18.21,-0.08
8.2,498.86,19.07,0.02
8.47,499.27,18.44,-0.11
11.23,499.01,18.1,-0.19
10.94,496.86,18.41,0.02
11.35,494.38,16.63,-0.2
14.85,494.93,15.83,0.01
15.04,493.78,16.02,0.05
15.04,494.03,15.79,-0.12
13.91,496.69,16.29,0.12
8.72,497.65,15.59,-0.15
3.99,494.72,17.01,0.14
4.64,489.86,15.88,-0.03
9.66,492.48,14.59,0.18
14.16,494.14,14.32,-0.01
15.49,495.89,15.39,-0.13
13.9,498.52,17.42,-0.0
15.12,497.58,16.84,-0.1
18.91,493.26,14.34,0.17
21.2,492.61,12.9,-0.13
15.86,493.66,14.89,-0.31
15.13,496.59,16.02,0.02
20.81,498.11,15.75,0.06
17.99,497.54,16.43,0.26
14.89,498.13,18.0,-0.06
13.68,496.63,18.09,-0.21
12.27,496.79,17.44,0.03
12.51,494.92,13.75,0.12
12.1,496.39,15.12,-0.1
11.81,496.01,14.91,-0.22
10.37,494.87,14.71,-0.04
7.21,493.4,15.55,0.0
6.74,493.91,15.81,-0.26
4.9,494.96,17.25,-0.2
4.18,493.76,16.55,0.06
7.1,492.96,16.99,0.09
8.56,494.91,17.75,-0.06
8.26,496.88,18.02,-0.2
9.49,495.68,16.21,-0.15
8.19,492.7,13.82,-0.02
4.33,492.19,18.05,0.03
8.11,493.02,16.75,0.09
13.59,493.1,15.26,-0.03
10.99,492.3,15.0,-0.1
7.69,490.58,15.72,-0.02
12.19,491.02,13.78,0.09
16.68,491.65,13.93,0.1
15.63,491.63,14.11,0.01
10.68,492.03,14.75,0.08
8.85,493.44,15.74,-0.12
9.04,493.34,15.74,-0.15
29.45,496.67,14.97,0.06
28.49,496.54,14.83,-0.15
18.65,495.62,14.35,0.12
9.16,493.11,14.65,0.04
4.64,493.06,15.26,-0.18
4.61,493.54,19.43,-0.12
4.35,496.49,17.33,-0.16
2.98,493.86,19.56,-0.23
3.71,491.38,16.47,0.0
2.87,489.04,19.17,-0.1
5.13,492.19,15.04,-0.01
6.89,494.3,16.95,0.06
11.64,497.56,17.02,0.07
21.38,501.35,16.23,-0.45
31.67,500.44,14.44,-0.17
23.64,499.47,15.08,-0.15
11.59,497.78,18.03,0.06
12.89,497.53,16.86,-0.18
16.24,501.21,18.94,0.14
14.66,501.86,19.66,0.11
8.02,498.34,19.76,-0.18
5.21,495.59,19.45,0.04
4.0,488.0,15.36,-0.1
6.62,490.02,15.32,-0.08
12.51,493.41,15.05,0.16
15.18,494.29,15.71,0.02
24.64,494.68,15.38,-0.05
31.34,495.24,15.19,-0.07
21.8,495.06,16.07,0.13
12.79,495.27,17.0,-0.1
9.32,495.07,19.79,-0.01
11.49,494.9,17.37,-0.04
16.05,493.77,15.1,0.19
15.07,494.95,15.39,0.02
19.69,498.44,17.5,-0.05
26.32,500.47,17.61,0.03
20.84,500.41,18.35,0.01
15.72,499.44,18.62,0.07
11.23,495.62,17.93,0.07
11.14,492.39,16.53,-0.01
14.28,493.76,15.46,-0.07
14.66,494.91,15.09,0.09
9.2,493.31,16.54,-0.15
8.14,493.86,16.99,-0.03
13.13,491.92,14.36,0.04
13.67,491.05,13.35,-0.17
6.26,491.03,14.4,0.01
2.54,490.63,20.15,-0.09
5.75,493.1,17.84,0.07
10.2,496.98,18.48,0.13
15.96,496.55,16.88,-0.06
17.95,497.07,16.13,0.35
19.17,499.09,16.6,0.07
14.21,497.92,16.26,-0.15
10.32,495.36,16.23,0.02
9.93,496.56,17.99,-0.02
10.99,495.81,18.19,-0.08
14.55,495.07,15.91,0.29
13.84,495.88,15.23,-0.05
10.89,493.31,15.52,0.07
7.7,489.74,14.19,-0.16
5.31,489.81,15.12,-0.17
10.14,491.38,13.56,0.07
14.06,494.33,14.32,-0.13
15.61,495.28,15.27,-0.05
16.53,497.47,17.3,-0.07
20.7,498.44,17.47,0.07
28.08,495.25,14.29,-0.18
33.47,493.68,12.08,-0.11
22.74,492.45,12.1,0.07
12.06,496.03,15.91,0.05
12.86,499.42,16.69,-0.17
10.51,497.39,16.63,-0.09
9.11,494.17,17.33,-0.15
11.31,495.61,17.92,0.16
13.94,498.24,17.82,-0.03
14.13,498.1,16.69,-0.01
12.43,498.63,17.18,-0.02
13.87,497.59,15.55,-0.12
15.5,495.88,14.56,-0.05
8.26,493.98,14.72,-0.12
4.17,492.78,14.29,0.04
4.12,491.78,15.77,0.01
7.12,492.77,15.04,0.06
10.27,494.38,16.4,-0.05
15.2,495.19,16.86,-0.14
15.92,495.59,17.13,-0.11
11.13,495.15,16.05,0.06
7.05,494.46,16.86,-0.03
7.66,491.22,15.07,-0.09
9.12,492.71,16.94,0.01
12.84,493.91,16.22,0.16
11.96,492.95,16.32,-0.0
11.82,492.12,15.78,0.26
14.72,492.96,14.95,0.12
14.9,492.93,14.82,0.02
16.78,491.46,13.58,-0.18
13.63,492.53,14.87,-0.27
11.21,495.93,16.27,-0.06
12.14,494.54,15.61,0.12
19.85,496.42,17.16,-0.03
19.03,497.0,16.42,0.05
14.72,495.52,15.17,-0.05
7.77,492.95,14.96,-0.23
3.42,490.63,19.22,-0.19
5.97,493.57,15.74,-0.22
6.94,494.69,17.02,0.1
7.57,491.78,15.71,0.07
7.85,493.84,16.08,0.25
4.3,492.8,18.75,0.05
3.4,490.1,17.08,-0.04
5.65,494.74,17.56,0.1
11.41,500.63,17.99,-0.03
22.91,502.29,16.61,0.14
30.82,500.46,14.79,-0.04
20.97,498.19,15.41,0.0
11.91,494.42,17.59,0.03
16.24,494.9,16.08,0.04
18.01,496.67,15.53,-0.02
10.34,498.12,18.29,-0.07
4.26,493.73,17.48,-0.11
2.17,496.58,24.68,-0.07
4.38,492.59,19.73,-0.24
8.61,491.36,17.15,0.12
12.15,491.4,15.03,0.1
15.45,494.56,16.01,-0.18
24.75,495.64,16.41,-0.11
26.85,496.49,17.0,-0.2
15.61,496.27,17.63,0.07
8.72,496.5,18.48,0.11
10.03,497.84,19.2,0.0
21.54,495.87,16.26,-0.07
30.25,494.19,14.34,0.2
25.84,494.29,14.37,0.12
28.68,494.79,15.02,0.12
27.2,496.23,16.48,0.09
21.06,497.89,16.62,-0.25
17.56,496.49,15.99,-0.13
11.3,496.4,17.17,-0.15
11.28,495.03,16.38,0.05
15.29,495.46,16.0,-0.3
16.55,494.85,15.14,0.23
10.08,494.55,16.32,0.03
7.2,499.9,21.38,-0.19
8.82,496.54,18.36,-0.1
6.99,492.36,15.33,-0.2
3.71,490.31,14.83,-0.18
2.74,491.02,19.95,0.16
5.47,491.37,18.24,0.07
12.17,494.56,17.15,-0.19
24.67,495.18,15.55,-0.04
28.93,496.07,14.77,0.12
22.27,497.11,15.26,0.17
14.51,496.58,15.83,0.13
9.6,494.1,15.2,-0.09
9.04,495.03,16.76,-0.01
14.2,496.1,16.14,-0.04
23.19,496.57,14.25,-0.11
26.36,495.66,13.56,0.25
25.38,491.83,13.55,0.15
20.28,489.32,11.83,0.02
10.44,489.05,13.52,-0.09
12.84,492.61,14.6,0.03
20.74,495.14,14.63,0.06
23.69,495.91,14.22,0.01
20.58,498.84,17.23,0.05
22.85,500.71,17.09,0.24
28.99,496.78,14.13,0.32
39.33,494.53,11.7,-0.0
26.35,494.03,12.75,0.09
9.52,494.73,16.39,-0.15
4.9,498.2,20.99,-0.27
5.51,495.37,17.19,0.09
7.7,495.92,17.22,0.07
13.26,497.75,17.32,0.07
15.89,497.38,16.02,0.16
16.07,497.31,16.99,0.11
15.51,497.78,16.55,0.34
14.55,496.48,15.89,0.15
11.02,496.52,16.48,0.15
5.41,494.42,14.12,-0.17
3.95,491.29,13.86,0.02
8.93,494.3,15.55,-0.22
18.53,496.76,14.78,-0.12
19.72,496.63,15.18,-0.04
20.66,493.6,14.55,0.11
21.06,493.74,14.28,-0.08
12.04,494.37,16.02,-0.12
10.03,491.58,15.32,0.31
11.48,490.65,15.38,0.23
11.71,491.67,15.5,-0.15
15.41,492.18,14.29,0.12
19.47,493.19,14.62,0.11
18.05,495.84,16.57,-0.12
16.64,496.99,16.69,-0.25
15.57,494.94,16.18,-0.02
18.39,493.82,14.96,0.33
13.44,493.47,15.05,-0.03
9.06,495.75,15.79,0.02
11.51,496.33,15.73,-0.13
14.5,492.84,14.94,0.01
15.99,495.7,17.06,-0.06
15.37,496.23,16.75,0.0
11.05,493.57,15.9,-0.08
6.73,491.08,16.47,0.07
9.72,494.52,15.55,-0.06
14.21,494.71,15.13,-0.27
13.39,494.79,15.92,-0.08
10.66,494.27,15.86,-0.08
5.84,493.04,16.83,0.12
4.22,494.23,18.48,-0.01
6.96,497.04,18.66,0.14
11.16,500.59,18.97,-0.07
15.67,501.0,18.99,0.06
19.09,498.87,17.35,0.09
15.65,497.59,17.61,0.07
16.01,494.92,16.73,0.18
20.71,495.09,16.5,0.26
17.06,497.97,18.14,0.06
10.23,497.63,17.94,-0.02
4.43,493.03,18.95,-0.04
4.5,490.16,15.77,-0.07
7.34,495.6,21.05,0.05
12.38,496.34,18.69,-0.06
14.0,495.72,18.05,-0.16
14.12,494.01,17.09,-0.14
17.83,496.35,17.2,-0.25
18.68,498.63,17.14,-0.14
15.26,498.67,17.12,-0.16
12.1,497.59,17.31,0.02
16.56,498.13,18.08,-0.06
31.95,495.58,15.99,0.08
44.43,494.36,14.28,0.24
43.01,495.5,14.79,0.35
48.45,495.38,14.7,0.37
34.68,495.6,15.51,0.05
21.84,496.64,16.16,-0.02
17.28,495.93,15.57,-0.05
12.21,493.44,15.11,-0.26
13.0,495.55,16.33,0.02
20.51,496.22,15.55,-0.14
21.17,496.18,15.55,-0.05
12.73,494.86,15.53,-0.03
6.61,496.19,18.66,-0.01
5.99,497.68,19.17,-0.09
4.08,493.06,19.87,-0.01
3.58,490.54,14.89,-0.03
3.24,488.9,15.93,0.04
5.8,490.55,16.38,-0.18
10.1,493.34,16.58,-0.09
17.62,494.57,15.42,-0.14
21.98,495.21,14.46,0.35
18.75,496.09,13.98,-0.03
14.83,495.49,14.6,0.06
10.66,494.22,14.33,-0.05
8.82,492.86,15.95,-0.12
15.42,495.6,15.59,-0.06
25.0,497.27,14.83,0.09
31.0,495.15,13.95,0.34
32.42,491.96,12.85,0.03
24.42,491.14,12.76,0.05
16.05,491.58,14.02,0.12
17.49,493.29,14.23,-0.19
22.06,495.03,14.26,-0.01
23.35,497.25,14.82,-0.04
23.79,501.66,17.65,-0.18
24.62,501.74,17.66,-0.21
25.09,498.38,14.64,-0.03
24.4,497.28,14.29,-0.03
18.98,498.68,16.82,0.04
10.22,497.6,18.05,-0.03
6.68,492.45,15.34,0.02
8.37,493.21,14.29,0.0
13.84,495.75,16.2,-0.02
19.34,498.79,16.26,0.15
19.5,498.22,16.23,-0.15
18.72,495.6,15.57,0.04
17.91,493.51,14.4,0.03
12.07,493.23,13.95,0.0
5.1,492.13,14.06,-0.16
3.17,491.66,15.21,-0.23
6.9,491.55,13.76,-0.01
14.65,497.2,16.74,0.05
28.72,499.24,15.18,-0.12
27.49,498.88,15.17,-0.16
19.91,494.43,14.8,-0.05
17.26,494.51,15.27,-0.02
11.51,495.26,16.48,0.16
9.59,493.48,16.99,0.18
12.82,491.99,15.73,0.23
15.31,493.89,16.0,0.09
16.72,493.61,14.49,0.01
19.97,492.01,13.94,-0.09
22.14,496.48,16.7,0.09
22.76,498.69,16.85,-0.14
21.66,498.73,16.94,0.03
20.95,498.11,17.14,0.01
13.3,498.54,18.48,-0.0
11.81,500.34,17.59,-0.05
17.49,498.76,15.61,-0.19
14.32,491.87,15.07,0.16
16.49,495.15,16.0,-0.17
14.63,495.37,16.47,-0.02
14.03,495.1,15.52,0.04
11.17,494.06,15.76,-0.18
17.09,496.07,15.81,-0.12
24.45,496.37,15.2,0.01
17.44,497.26,16.16,-0.08
10.01,496.74,17.56,-0.05
7.98,495.35,17.34,-0.11
9.54,495.39,17.22,0.13
12.68,497.11,16.08,0.08
13.22,499.32,17.69,-0.06
15.85,498.8,18.67,-0.18
17.19,496.52,17.29,-0.15
13.39,496.96,18.17,-0.27
14.91,495.74,16.94,-0.03
15.97,497.96,18.44,-0.18
12.42,499.84,18.73,-0.41
7.15,499.2,21.16,-0.05
4.35,494.26,18.4,-0.27
7.86,490.51,14.89,0.14
14.01,494.03,15.97,-0.03
18.92,497.52,17.56,-0.05
20.53,496.01,16.57,0.04
17.56,492.84,14.68,0.04
15.06,495.22,15.43,-0.04
18.57,498.75,14.78,-0.26
20.63,498.37,15.01,0.15
18.87,496.47,14.6,-0.06
21.7,496.44,15.74,0.05
30.06,495.99,15.83,-0.2
36.57,495.61,15.22,0.14
38.28,497.47,16.21,0.04
41.76,497.95,16.48,-0.04
26.58,495.76,15.58,-0.04
17.01,494.19,15.63,-0.09
17.76,494.39,14.84,-0.02
15.97,494.75,15.07,-0.27
17.28,495.73,15.39,0.05
22.91,495.94,15.61,0.21
22.98,496.74,15.31,-0.13
13.11,497.09,17.3,0.05
7.14,495.78,18.44,0.19
5.83,494.39,17.69,0.05
4.93,494.94,18.22,0.09
4.1,492.57,17.13,0.09
3.81,487.64,16.27,0.01
4.61,490.21,16.77,-0.2
6.85,491.91,15.37,0.04
9.5,493.75,16.21,-0.05
13.88,494.78,15.42,0.02
16.82,495.72,14.19,-0.15
15.83,495.77,15.14,-0.09
10.41,495.42,14.92,-0.19
7.97,490.98,15.69,-0.09
10.94,495.62,16.73,0.08
15.82,497.1,17.48,0.01
22.42,494.09,14.01,0.04
24.15,492.24,13.58,-0.15
19.45,492.02,13.89,-0.01
16.63,491.91,14.84,0.14
15.69,492.64,14.97,0.08
14.81,493.89,14.32,0.21
14.62,497.78,16.59,0.34
17.67,500.06,18.03,-0.36
18.89,500.84,17.96,-0.11
17.77,499.5,16.55,-0.21
18.31,501.03,17.06,0.12
17.24,500.42,18.04,0.07
12.87,498.24,17.52,0.1
13.37,492.06,13.91,0.01
14.42,492.78,13.57,0.16
16.2,496.07,15.25,0.07
21.27,499.06,15.48,-0.16
21.19,498.15,15.86,0.13
15.4,495.59,16.55,0.08
14.21,492.6,14.1,0.14
8.61,491.27,13.98,0.03
3.91,488.26,11.02,-0.01
3.06,489.76,15.4,-0.18
7.39,494.77,17.25,0.13
13.93,498.22,17.64,-0.2
21.58,499.77,16.37,-0.21
22.45,499.64,16.97,-0.06
20.28,496.29,15.77,0.1
16.36,495.34,15.98,0.21
10.05,494.2,16.37,-0.2
8.36,493.43,17.22,0.05
14.34,495.72,16.73,0.09
20.8,498.43,16.45,0.01
15.61,497.15,17.01,-0.14
12.29,492.19,15.9,-0.04
17.14,494.44,15.88,-0.0
22.65,497.39,16.44,0.11
21.58,499.06,17.08,0.03
17.54,500.04,17.73,-0.01
15.09,501.6,18.52,0.11
24.1,502.84,17.33,0.19
26.87,502.71,16.08,0.1
13.35,492.0,15.48,0.11
13.11,493.64,15.95,-0.02
11.77,494.35,16.88,0.1
13.15,495.88,16.04,-0.03
11.56,494.87,15.68,0.07
16.83,495.42,15.56,0.02
22.86,496.01,15.04,-0.05
16.36,498.01,16.46,0.19
12.67,498.17,17.7,-0.07
13.31,496.27,17.34,0.05
15.55,495.57,15.93,0.1
15.5,495.38,15.65,0.03
11.59,498.14,16.91,-0.17
16.09,500.94,17.91,0.02
18.66,500.72,17.53,-0.21
12.13,498.8,18.59,-0.13
9.03,498.12,18.03,0.03
7.64,496.22,18.49,0.03
5.49,495.57,17.39,0.01
3.39,491.45,20.47,-0.09
3.38,489.98,16.96,0.05
10.27,489.5,13.78,0.07
16.91,493.49,15.04,-0.05
19.36,496.43,15.53,-0.05
18.1,494.82,15.97,-0.06
16.69,492.35,14.08,0.03
17.47,495.18,14.24,0.09
22.41,496.35,13.12,0.16
22.99,496.82,13.8,0.02
22.49,497.21,14.82,-0.24
24.89,496.89,15.12,0.05
24.56,499.2,16.04,0.09
24.84,499.35,16.68,-0.07
23.04,499.32,17.38,-0.08
23.98,498.38,17.09,-0.3
14.55,495.49,17.53,0.04
14.32,492.06,15.14,0.05
18.15,495.23,15.9,0.05
21.06,497.8,15.9,-0.09
21.85,497.61,16.29,0.16
23.89,498.77,16.49,-0.06
17.45,499.72,16.95,0.2
12.33,500.82,18.36,-0.2
8.77,497.59,18.51,-0.18
7.3,495.1,16.7,-0.09
8.64,495.73,16.43,-0.03
10.69,493.71,15.64,0.01
9.13,493.24,15.28,0.0
5.76,490.83,15.8,0.13
6.32,489.24,13.47,-0.11
13.07,491.79,13.41,-0.04
19.07,495.32,14.5,-0.14
20.89,497.14,14.71,-0.07
16.48,496.88,15.65,0.12
9.72,496.82,18.25,0.11
6.48,495.09,16.49,-0.02
6.41,495.51,19.26,-0.0
10.01,495.72,18.55,-0.01
14.46,492.0,15.32,0.1
19.92,492.59,14.44,-0.32
18.09,492.73,14.56,0.04
12.72,491.65,15.46,0.01
10.06,491.0,15.45,-0.11
8.27,490.86,15.69,-0.13
9.03,495.2,16.37,-0.02
10.35,499.78,18.03,-0.14
9.56,499.33,18.43,-0.21
11.78,498.28,16.14,-0.11
15.88,500.46,18.22,0.11
16.34,501.79,17.89,-0.22
14.16,495.53,16.96,0.15
15.79,491.21,13.71,-0.0
13.72,492.44,14.3,0.21
12.6,497.21,16.69,0.0
15.77,498.4,16.76,0.07
16.18,497.21,16.15,-0.04
11.69,495.48,16.02,-0.11
11.29,494.07,14.06,0.01
8.3,492.4,13.91,-0.01
4.82,493.69,14.65,0.11
3.75,491.25,18.58,-0.21
6.4,495.02,18.51,-0.15
9.06,496.04,18.43,0.11
13.9,497.44,17.44,-0.05
20.51,497.14,17.0,-0.01
24.12,496.68,16.51,-0.28
17.77,497.18,16.52,0.13
12.02,494.93,15.97,-0.17
10.94,494.74,15.97,0.08
13.27,495.91,16.45,0.14
13.23,500.38,18.14,-0.04
7.95,498.86,18.27,0.0
4.97,490.9,16.77,0.16
6.92,492.63,16.43,0.0
9.83,494.65,15.87,-0.12
9.43,496.74,18.03,-0.09
8.01,496.9,18.24,-0.24
11.9,499.63,19.02,-0.09
23.3,502.74,18.52,-0.03
23.78,502.63,17.26,0.0
11.63,490.87,15.5,-0.19
13.73,492.99,15.76,-0.24
13.09,496.49,17.08,-0.13
12.45,497.27,15.83,-0.14
9.32,493.25,15.15,-0.23
9.97,492.33,15.59,0.13
13.04,492.54,15.22,0.18
11.61,493.72,15.82,-0.01
12.15,493.93,16.22,-0.09
17.08,494.98,15.81,-0.03
16.51,494.77,16.08,0.15
13.64,494.07,15.28,0.16
9.68,495.94,17.19,0.1
12.46,502.68,18.92,-0.11
15.52,503.16,19.64,-0.2
11.21,501.33,19.91,-0.03
7.88,499.48,20.03,-0.22
6.88,496.93,18.79,-0.27
5.36,493.54,18.25,0.23
3.28,489.34,14.35,-0.12
2.99,485.53,16.9,0.01
6.75,490.62,14.6,-0.21
11.98,493.35,14.22,-0.03
11.55,495.87,16.08,-0.06
8.76,495.17,17.04,-0.34
8.35,492.48,14.98,-0.15
13.71,493.79,13.41,0.12
20.68,495.03,13.81,-0.02
22.2,496.82,14.83,0.0
22.86,498.35,16.38,0.17
24.34,497.99,15.21,-0.08
18.58,499.68,16.83,0.04
17.08,498.78,16.71,-0.05
14.38,497.71,16.9,-0.05
11.47,497.13,17.1,-0.01
7.5,492.62,16.93,0.18
11.98,493.98,15.93,0.08
20.32,497.77,16.16,-0.03
26.14,499.42,15.74,-0.0
28.5,498.98,15.99,0.09
27.12,498.92,15.81,-0.15
16.5,500.6,17.28,0.12
11.6,499.79,16.17,-0.05
10.18,494.27,16.3,0.18
12.49,494.12,15.36,0.06
16.49,495.95,17.41,0.18
22.67,496.67,16.1,-0.12
15.98,495.04,15.94,0.11
6.76,493.98,16.58,-0.09
8.16,492.51,15.48,-0.2
15.74,493.96,14.85,-0.14
16.89,495.91,15.42,0.08
21.53,497.36,14.67,0.07
21.92,496.47,14.28,0.09
11.77,496.7,16.54,-0.04
5.46,495.82,18.63,-0.05
3.98,491.81,18.04,-0.0
7.34,490.89,15.25,0.12
14.82,493.33,15.63,0.22
25.44,493.66,14.81,0.18
26.14,492.8,13.92,0.12
14.55,492.6,15.07,0.06
9.0,494.71,16.25,-0.12
7.45,493.08,15.85,-0.14
8.36,497.96,17.31,-0.03
11.35,500.5,16.91,-0.04
10.77,497.69,17.59,-0.17
13.21,497.23,16.77,-0.08
16.09,500.64,18.67,-0.12
12.75,502.01,20.12,-0.12
9.46,493.72,17.42,0.01
9.58,490.31,14.09,-0.16
8.49,492.99,15.71,0.03
10.44,496.08,17.98,-0.07
13.44,497.65,17.07,-0.17
10.39,496.4,16.14,-0.11
11.07,496.4,14.69,-0.05
13.61,496.42,15.16,-0.26
12.67,495.05,14.73,0.05
10.26,494.26,14.75,0.01
6.87,493.74,17.0,-0.0
8.5,493.24,16.3,-0.03
14.34,493.48,16.39,0.1
19.98,494.13,16.36,-0.09
27.3,493.5,15.64,-0.02
27.69,493.98,15.67,-0.04
17.52,495.95,16.97,-0.1
14.32,494.56,16.12,-0.03
13.19,494.13,14.72,0.25
8.9,493.17,15.33,-0.03
5.8,496.5,18.29,-0.12
3.26,497.07,20.19,-0.18
3.01,490.55,15.05,-0.0
4.0,491.22,17.89,0.06
4.54,493.04,18.94,-0.16
6.16,492.04,15.99,-0.04
6.79,492.49,19.04,0.03
13.01,498.86,18.6,0.04
22.46,502.68,19.24,0.12
22.0,501.93,18.72,0.03
8.18,491.41,15.79,0.1
12.59,495.22,16.59,-0.12
14.99,497.69,16.65,0.07
12.44,497.84,17.07,-0.15
7.08,495.35,18.92,0.04
6.65,488.82,13.96,-0.24
7.87,487.99,14.67,0.01
9.4,490.09,14.47,-0.13
13.39,492.12,15.92,-0.09
16.85,494.56,16.1,0.02
14.84,493.43,15.53,-0.05
12.41,494.74,17.28,-0.21
11.96,498.51,20.48,0.18
14.51,500.05,19.54,-0.06
14.86,500.98,18.31,0.16
13.04,501.23,17.87,-0.04
12.47,499.12,18.45,0.03
13.62,498.3,17.32,0.08
11.04,494.86,15.64,-0.06
6.38,492.08,14.15,-0.14
3.12,490.96,18.11,-0.04
3.41,490.42,15.11,-0.05
3.76,491.97,20.76,0.09
4.53,493.94,15.77,-0.03
3.97,493.65,17.19,-0.07
5.9,490.79,14.17,0.08
11.16,492.04,13.71,0.03
21.12,493.36,14.1,-0.04
24.48,495.82,15.88,-0.22
24.95,496.76,16.81,-0.06
19.54,496.52,16.69,-0.1
12.43,495.11,16.11,-0.14
10.7,494.98,15.96,-0.02
8.6,494.96,16.97,-0.1
5.56,492.49,17.4,-0.21
6.62,490.47,16.85,0.02
15.62,495.97,15.33,0.26
27.02,498.81,15.13,-0.14
30.16,500.5,15.5,0.11
28.49,499.76,16.32,0.01
22.38,499.59,16.88,-0.12
15.09,498.44,16.43,-0.07
11.95,495.49,14.8,0.17
13.5,492.9,14.3,0.14
17.62,494.52,15.74,-0.15
23.92,497.36,16.93,0.09
29.0,498.18,16.57,-0.03
17.59,496.85,16.32,0.12
9.23,493.69,15.45,-0.09
12.72,494.62,14.71,-0.1
16.69,495.51,14.76,-0.12
14.08,498.9,16.43,0.07
22.48,498.76,15.77,-0.11
25.41,496.61,15.13,0.09
12.88,493.03,14.71,-0.01
5.83,489.32,14.54,-0.08
5.96,488.52,12.54,0.05
9.56,492.93,15.57,-0.23
17.57,494.17,15.38,-0.07
27.82,494.48,14.47,-0.14
28.75,494.32,14.68,0.11
21.54,496.51,16.58,-0.07
17.05,497.22,16.3,-0.02
11.9,495.67,16.14,0.05
15.44,500.23,17.08,-0.09
23.63,501.48,16.86,0.03
20.7,497.84,16.55,0.3
17.8,495.97,16.44,0.07
16.49,500.88,18.95,-0.14
11.42,500.91,19.69,-0.1
6.47,496.9,19.13,-0.18
5.83,490.27,15.76,-0.18
7.82,493.84,17.61,-0.06
